center,left,right,steering,throttle,reverse,
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_18_914.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_18_914.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_18_914.jpg,0.05869046,0.2,0,15.08563
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_18_999.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_18_999.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_18_999.jpg,0.0559119,0.2,0,14.46763
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_19_120.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_19_120.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_19_120.jpg,0.05422615,0.2,0,14.98936
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_19_200.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_19_200.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_19_200.jpg,0.05397143,0.2,0,14.53437
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_19_303.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_19_303.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_19_303.jpg,0.0556844,0.2,0,15.088
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_19_409.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_19_409.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_19_409.jpg,0.06095057,0.2,0,14.46565
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_19_499.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_19_499.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_19_499.jpg,0.004917543,0.2,0,14.98965
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_19_682.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_19_682.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_19_682.jpg,-0.03119243,0.2,0,14.98986
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_19_757.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_19_757.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_19_757.jpg,-0.03222045,0.2,0,14.56304
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_19_845.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_19_845.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_19_845.jpg,-0.03171798,0.2,0,14.52662
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_19_930.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_19_930.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_19_930.jpg,-0.03077343,0.2,0,14.56065
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_030.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_030.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_030.jpg,-0.02959873,0.2,0,15.06116
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_109.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_109.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_109.jpg,-0.02882632,0.2,0,15.09486
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_190.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_190.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_190.jpg,-0.02836568,0.2,0,15.06018
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_327.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_327.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_327.jpg,-0.02869858,0.2,0,14.52434
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_411.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_411.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_411.jpg,-0.02995315,0.2,0,14.56264
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_509.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_509.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_509.jpg,-0.03376042,0.2,0,15.05984
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_587.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_587.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_587.jpg,-0.01809879,0.2,0,15.09541
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_681.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_681.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_681.jpg,-0.01232457,0.2,0,14.46452
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_796.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_796.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_796.jpg,-0.01039189,0.2,0,14.99
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_862.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_862.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_862.jpg,-0.009437307,0.2,0,14.99706
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_20_941.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_20_941.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_20_941.jpg,-0.00875939,0.2,0,14.98983
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_026.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_026.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_026.jpg,-0.008267283,0.2,0,14.99558
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_107.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_107.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_107.jpg,-0.007926402,0.2,0,14.99002
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_193.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_193.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_193.jpg,-0.007710655,0.2,0,14.99726
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_271.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_271.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_271.jpg,-0.007645173,0.2,0,14.9898
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_358.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_358.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_358.jpg,-0.007747146,0.2,0,14.99537
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_437.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_437.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_437.jpg,-0.008262661,0.2,0,14.5225
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_529.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_529.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_529.jpg,-0.009213252,0.2,0,14.56311
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_614.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_614.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_614.jpg,0.02009655,0.2,0,14.52496
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_702.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_702.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_702.jpg,0.0273341,0.2,0,15.09448
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_784.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_784.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_784.jpg,0.02759449,0.2,0,15.05905
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_873.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_873.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_873.jpg,0.02697026,0.2,0,15.09573
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_21_956.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_21_956.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_21_956.jpg,0.02587264,0.2,0,14.46439
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_041.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_041.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_041.jpg,0.02502864,0.2,0,14.457
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_124.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_124.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_124.jpg,0.02434998,0.2,0,14.46623
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_211.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_211.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_211.jpg,0.02393458,0.2,0,14.45692
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_290.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_290.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_290.jpg,0.02388822,0.2,0,14.4641
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_371.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_371.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_371.jpg,0.02436536,0.2,0,14.45703
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_450.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_450.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_450.jpg,0.02563823,0.2,0,14.46684
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_533.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_533.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_533.jpg,0.02837197,0.2,0,14.45689
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_607.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_607.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_607.jpg,-0.0344569,0.2,0,14.46398
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_686.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_686.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_686.jpg,-0.05055679,0.2,0,14.45698
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_764.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_764.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_764.jpg,-0.05385192,0.2,0,14.46736
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_842.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_842.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_842.jpg,-0.05476078,0.2,0,14.45705
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_912.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_912.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_912.jpg,-0.05509001,0.2,0,15.06271
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_22_989.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_22_989.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_22_989.jpg,-0.05571419,0.2,0,15.09284
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_067.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_067.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_067.jpg,-0.05725477,0.2,0,15.06274
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_175.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_175.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_175.jpg,-0.06171948,0.2,0,14.45713
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_243.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_243.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_243.jpg,-0.06951664,0.2,0,14.46695
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_314.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_314.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_314.jpg,-0.006332267,0.2,0,15.09453
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_391.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_391.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_391.jpg,0.01023099,0.2,0,15.0622
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_496.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_496.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_496.jpg,0.01495973,0.2,0,14.9899
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_593.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_593.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_593.jpg,0.01563656,0.2,0,14.99697
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_669.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_669.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_669.jpg,0.01570181,0.2,0,14.98984
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_770.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_770.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_770.jpg,0.01545609,0.2,0,14.56251
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_872.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_872.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_872.jpg,0.01522189,0.2,0,15.06021
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_23_975.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_23_975.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_23_975.jpg,0.01527772,0.2,0,14.98993
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_045.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_045.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_045.jpg,0.01555868,0.2,0,14.46535
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_164.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_164.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_164.jpg,0.01709802,0.2,0,14.52382
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_257.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_257.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_257.jpg,0.0177363,0.2,0,15.09526
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_324.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_324.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_324.jpg,0.01687253,0.2,0,14.52332
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_413.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_413.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_413.jpg,0.016017,0.2,0,14.56287
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_485.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_485.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_485.jpg,0.01530508,0.2,0,14.52444
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_597.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_597.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_597.jpg,0.01449427,0.2,0,14.457
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_685.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_685.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_685.jpg,0.01415686,0.2,0,14.46618
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_779.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_779.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_779.jpg,0.01405169,0.2,0,14.98978
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_868.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_868.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_868.jpg,0.01431466,0.2,0,14.9952
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_24_959.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_24_959.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_24_959.jpg,0.01535938,0.2,0,14.52234
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_073.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_073.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_073.jpg,0.03035238,0.2,0,15.09555
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_147.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_147.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_147.jpg,0.04568624,0.2,0,15.0615
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_280.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_280.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_280.jpg,0.04562246,0.2,0,14.52242
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_400.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_400.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_400.jpg,0.04300581,0.2,0,14.45686
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_471.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_471.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_471.jpg,0.04172302,0.2,0,15.06571
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_575.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_575.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_575.jpg,0.03959572,0.2,0,14.99009
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_662.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_662.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_662.jpg,0.03862115,0.2,0,14.99829
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_751.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_751.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_751.jpg,0.03819829,0.2,0,14.98948
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_836.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_836.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_836.jpg,0.03872786,0.2,0,14.56043
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_25_924.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_25_924.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_25_924.jpg,0.04044949,0.2,0,14.52169
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_037.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_037.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_037.jpg,0.04729751,0.2,0,14.45683
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_106.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_106.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_106.jpg,0.002419197,0.2,0,15.0654
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_211.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_211.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_211.jpg,-0.01030734,0.2,0,14.45684
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_298.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_298.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_298.jpg,-0.0125781,0.2,0,14.99726
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_366.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_366.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_366.jpg,-0.01295795,0.2,0,14.45689
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_447.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_447.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_447.jpg,-0.01301829,0.2,0,14.46432
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_557.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_557.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_557.jpg,-0.01277878,0.2,0,14.52315
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_671.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_671.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_671.jpg,-0.01260653,0.2,0,15.09553
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_741.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_741.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_741.jpg,-0.0126269,0.2,0,15.0608
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_819.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_819.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_819.jpg,-0.01288278,0.2,0,15.09508
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_26_904.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_26_904.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_26_904.jpg,-0.01355428,0.2,0,15.06036
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_016.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_016.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_016.jpg,-0.07277072,0.2,0,14.98873
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_104.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_104.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_104.jpg,-0.143161,0.2,0,14.9988
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_189.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_189.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_189.jpg,-0.1515128,0.2,0,14.98841
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_259.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_259.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_259.jpg,-0.1508847,0.2,0,14.99084
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_364.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_364.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_364.jpg,-0.1481515,0.2,0,14.51956
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_448.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_448.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_448.jpg,-0.1464895,0.2,0,14.54146
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_538.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_538.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_538.jpg,-0.146974,0.2,0,15.08726
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_621.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_621.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_621.jpg,-0.1509636,0.2,0,15.07329
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_708.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_708.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_708.jpg,-0.1601898,0.2,0,15.08509
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_822.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_822.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_822.jpg,-0.1658981,0.2,0,15.01188
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_892.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_892.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_892.jpg,-0.1386747,0.2,0,14.47606
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_27_993.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_27_993.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_27_993.jpg,-0.1230979,0.2,0,14.99427
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_28_064.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_28_064.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_28_064.jpg,-0.1154735,0.2,0,14.99285
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_28_142.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_28_142.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_28_142.jpg,-0.1093668,0.2,0,15.00723
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_28_231.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_28_231.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_28_231.jpg,-0.1046483,0.2,0,14.99532
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_28_342.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_28_342.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_28_342.jpg,-0.1002143,0.2,0,15.06237
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_28_458.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_28_458.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_28_458.jpg,-0.09929178,0.2,0,14.98919
/home/jiwon/Documents/IMG/center_2018_03_04_08_52_28_526.jpg,/home/jiwon/Documents/IMG/left_2018_03_04_08_52_28_526.jpg,/home/jiwon/Documents/IMG/right_2018_03_04_08_52_28_526.jpg,-0.1007062,0.2,0,14.45784
